state	date	diff_xibar	diff_low	diff_high	undecided_xibar	dem_win_prob	dem_win_prob_with_undecided
NH	2016-10-07	-0.000554173710751304	-0.0383792439770178	0.0369712237310812	0.094680309139293	0.48835	0.5
NH	2016-10-08	-0.000565184763802887	-0.0383944000384374	0.0371345131962896	0.0946777427084765	0.4868	0.5
NH	2016-10-09	-0.000559992609628533	-0.0390782084358851	0.037339599693336	0.0946802392171635	0.4866	0.5
NH	2016-10-10	-0.000566010821900248	-0.0394783144999362	0.0373323241483033	0.0946968103714482	0.4873	0.5
NH	2016-10-11	-0.00057953001783054	-0.0399281017012592	0.0377359129167608	0.0946655399958144	0.48575	0.5
NH	2016-10-12	-0.000571807404231897	-0.0403987717786181	0.038394638742378	0.0946639514987249	0.48495	0.5
NH	2016-10-13	-0.000553976140904237	-0.0407618993338316	0.0388382686826407	0.0946658233313044	0.48815	0.5
NH	2016-10-14	-0.000556801743683136	-0.04085511093179	0.0388199591184929	0.0946586685891247	0.4879	0.5
NH	2016-10-15	-0.000589589388634541	-0.0414248705110812	0.038966538766099	0.094656847828841	0.48805	0.5
NH	2016-10-16	-0.000587537333669544	-0.0415954081247243	0.0393118095236599	0.0946614601211021	0.4874	0.5
NH	2016-10-17	-0.000577478736738795	-0.0416829250039423	0.0397397848118293	0.0946616640433012	0.4886	0.5
NH	2016-10-18	-0.000592375490311694	-0.042321656403856	0.0398847301904683	0.0946492900065237	0.48755	0.5
NH	2016-10-19	-0.000574907949722671	-0.0425110023027726	0.0406158916453255	0.0946393708649376	0.48745	0.5
NH	2016-10-20	-0.000597597627784167	-0.0427709523310471	0.0409201183954704	0.0946549402234098	0.48945	0.5
NH	2016-10-21	-0.000632543229145846	-0.0433144302135268	0.0407142714999148	0.0946452160096672	0.4884	0.5
NH	2016-10-22	-0.000599827869288315	-0.0435887683932518	0.0410628649458679	0.0946431185045021	0.4878	0.5
NH	2016-10-23	-0.000608987287732352	-0.0438942149901592	0.0414267490436329	0.094634921401688	0.48695	0.5
NH	2016-10-24	-0.000611948615738894	-0.0443943203598138	0.0419286900243615	0.0946230581836797	0.48815	0.5
NH	2016-10-25	-0.000601122070581493	-0.0443873858807691	0.0420904701756724	0.0946239357167081	0.48905	0.5
NH	2016-10-26	-0.000600988638997026	-0.0446560763562861	0.0421909146639508	0.0946392431653205	0.4894	0.5
NH	2016-10-27	-0.000604567295859745	-0.0448322337613037	0.0425608937362193	0.0946266824752942	0.48865	0.5
NH	2016-10-28	-0.000608474628558238	-0.044789286069084	0.0427498486164444	0.0946160598886683	0.48825	0.5
NH	2016-10-29	-0.000609305606703643	-0.044544869402476	0.0428019274532985	0.0946048428773732	0.48685	0.5
NH	2016-10-30	-0.000628216042940821	-0.0450859957487043	0.0432238363290604	0.094595226015297	0.4853	0.5
NH	2016-10-31	-0.000619813408828266	-0.0453105553603382	0.0436242188733325	0.0946105777326769	0.4867	0.5
NH	2016-11-01	-0.000620736891386473	-0.0454002870698147	0.0439510622484562	0.0946041675091398	0.4863	0.5
NH	2016-11-02	-0.0006374740082975	-0.046170675812677	0.0443780739666477	0.0946015814647877	0.48905	0.5
NH	2016-11-03	-0.000654794471861354	-0.0463239764314007	0.0445574225525556	0.0946153475482366	0.48815	0.5
NH	2016-11-04	-0.000643376654112022	-0.0464629474128672	0.0450780024655704	0.0945891244591047	0.48805	0.5
NH	2016-11-05	-0.000635170812870076	-0.0467532327214226	0.0452733908226225	0.0945887599688972	0.48675	0.5
NH	2016-11-06	-0.000634618956198733	-0.0470659372097178	0.04593758176495	0.0945762799042473	0.4875	0.5
NH	2016-11-07	-0.000641595293743909	-0.0473933888531089	0.0462426877653689	0.0945836453871643	0.4869	0.5
NH	2016-11-08	-0.000654228666228271	-0.0478005603509003	0.0464711184685816	0.0945704624143626	0.4864	0.5
NV	2016-07-01	-0.0187131144028776	-0.045661828007546	0.00671980443236296	0.147822760477015	0.07265	0.151644205504501
NV	2016-07-02	-0.0187680380359011	-0.0453851962271015	0.00656377941994396	0.147837082522246	0.06985	0.148620664381354
NV	2016-07-03	-0.0188518099271536	-0.0453585294050509	0.00624850276774403	0.147821994497491	0.0678	0.146212627258973
NV	2016-07-04	-0.0189576675538689	-0.0453526287761593	0.00579288056411931	0.14785322077187	0.06485	0.142841250955182
NV	2016-07-05	-0.0190295157212119	-0.0449672135498439	0.00529612694432066	0.147868328168306	0.064	0.141704724773148
NV	2016-07-06	-0.0191222421735593	-0.0452300616959087	0.00519780958402074	0.147890430187275	0.0592	0.136539481868798
NV	2016-07-07	-0.0192266987047944	-0.0450817390032285	0.0044908659490382	0.147903846334495	0.05695	0.133876282876432
NV	2016-07-08	-0.0193043992219851	-0.0450416708826622	0.00442504464605792	0.147864381240722	0.05385	0.13044620977602
NV	2016-07-09	-0.0194024222177602	-0.0449664062959454	0.00429688996967924	0.147779229996722	0.0522	0.128365351077377
NV	2016-07-10	-0.0195181859080543	-0.0448571716231925	0.00382748818307208	0.14765716147533	0.05195	0.127601068275971
NV	2016-07-11	-0.0195961148769276	-0.0449847763491068	0.00375176174413203	0.147512553676854	0.052	0.127276428314132
NV	2016-07-12	-0.0197116035988779	-0.0448991780653673	0.00367947886943283	0.147310496711981	0.0491	0.123832883082311
NV	2016-07-13	-0.0198064039173965	-0.0449325530605419	0.00371908131322249	0.147134468820632	0.0475	0.121786311353774
NV	2016-07-14	-0.019888976717244	-0.0450812294445634	0.00336112475790605	0.146951689220846	0.04745	0.121335997912319
NV	2016-07-15	-0.0199745428110582	-0.0448839138303313	0.00324886188976717	0.146779057251612	0.04575	0.119233062235774
NV	2016-07-16	-0.0200383375968687	-0.0448141593138846	0.00330511871357059	0.146600001051742	0.04545	0.118609762052642
NV	2016-07-17	-0.0201307594800748	-0.0450418077910929	0.00302770545979363	0.146411841698548	0.04315	0.115880411310842
NV	2016-07-18	-0.0202130398410927	-0.044822653736893	0.00285223183108055	0.146214282718402	0.043	0.115336612339304
NV	2016-07-19	-0.0203210529956055	-0.0448993145363708	0.00262125566289811	0.146043110844863	0.0409	0.112767885427219
NV	2016-07-20	-0.0203909863653388	-0.0447692482325177	0.00262864878138672	0.145808655979935	0.0389	0.110406426107854
NV	2016-07-21	-0.0204914756156475	-0.0446146649147784	0.00252108214822058	0.145630947822556	0.03805	0.109119038928241
NV	2016-07-22	-0.0206136602635597	-0.0446434071779393	0.00202065232494975	0.145441977715657	0.03755	0.108106114661871
NV	2016-07-23	-0.020595230357372	-0.0440881320084946	0.00196846535962822	0.145287916696689	0.03695	0.10749444848425
NV	2016-07-24	-0.0203766859487112	-0.0441676726442526	0.00225180667609656	0.145091093111429	0.0375	0.108704460566663
NV	2016-07-25	-0.02001079518874	-0.0434606247968593	0.00227847573072597	0.144882087852898	0.03985	0.11225196428297
NV	2016-07-26	-0.0196090472750218	-0.0432942132176757	0.00296391750984581	0.144649830694141	0.04415	0.117916883554
NV	2016-07-27	-0.0192308204126122	-0.0430064121001727	0.00332005773225843	0.144426303188389	0.0462	0.121301477778696
NV	2016-07-28	-0.0188698357645767	-0.0422938473265408	0.00368658717590533	0.144222325590591	0.04825	0.124680090537052
NV	2016-07-29	-0.018509102186799	-0.0414939090127564	0.00402229277012755	0.143998894768469	0.0513	0.129098962540264
NV	2016-07-30	-0.0183010419386713	-0.0410244363594285	0.00413527974031455	0.143894817481283	0.05245	0.131076571079117
NV	2016-07-31	-0.0181565432556329	-0.0413438851652801	0.00421070718146248	0.143865055044924	0.054	0.133235927797154
NV	2016-08-01	-0.0181219411794631	-0.0413379099576729	0.00414588986898166	0.143951815048739	0.05495	0.134385096727868
NV	2016-08-02	-0.0181049936964219	-0.0411499179828813	0.00425690022153704	0.144037851917618	0.0539	0.133456974353482
NV	2016-08-03	-0.0180918558455444	-0.0412209884968768	0.00432558854309499	0.144002341787409	0.0556	0.135195118940146
NV	2016-08-04	-0.018004975402753	-0.0410458326486525	0.00468441909204114	0.143780117136437	0.057	0.136855769819298
NV	2016-08-05	-0.0179364166959987	-0.0411063412104184	0.00464106562291028	0.143457726707715	0.05705	0.137031263336571
NV	2016-08-06	-0.017834970605546	-0.0410141196391049	0.00468063560794256	0.142969003458437	0.05895	0.139112174987818
